year,Group(小組分組),Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Goal_dif,Result,overall,age,height_cm,weight_kg,skill_moves,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,rank_diff
2018,Group F,Korea Republic,2,0,Germany,2,1,-11.06666667,995.6125,-24.56666667,12409.38889,-0.255555556,-6.598039216,-3.415686275,-11.14509804,-10.59607843,-1.188235294,-21.46078431,-12.76111111,-2.938888889,-7.433333333,-21.03333333,-8.972222222,-11.47777778,-7.405555556,0.677777778,-16.23333333,-10.1,0.65,-1.911111111,7.888888889,-16.82777778,-1.238888889,-3.755555556,-5.555555556,1.294444444,-19.20555556,-1.9,-6.511111111,-13.25,-0.972222222,-18.98333333,3.411111111,-24.73888889,-9.516666667,-12.76666667,-11.60555556,2.3,-1.888888889,-1.144444444,-0.133333333,-4.464285714,-39.25,59
2018,Group F,Mexico,0,3,Sweden,-3,0,1.259090909,0.159090909,-5.981818182,-4.031818182,-0.018181818,11.04024768,4.058823529,-0.099071207,2.390092879,-2.235294118,-2.823529412,2.181818182,6.540909091,2.986363636,-0.095454545,3.409090909,2.113636364,-0.909090909,-1.422727273,-0.868181818,1.409090909,10.67272727,9.759090909,8.209090909,-0.768181818,10.16818182,0.104545455,7.840909091,1.254545455,-5.690909091,1.681818182,-5.272727273,0.577272727,6.572727273,0.045454545,7.813636364,0.65,-3.086363636,-2.309090909,-1.554545455,-1.190909091,1.463636364,-1.381818182,-0.386363636,0.331818182,3,-2
2018,Group G,England,0,1,Belgium,-1,0,-1.545454545,-1.458333333,-2.325757576,-3.212121212,-0.212121212,-0.631578947,-3.197994987,-2.37593985,-1.922305764,4.974937343,0.345864662,-1.375,-1.897727273,3.053030303,-1.329545455,-3.390151515,-0.621212121,-2.386363636,-3.893939394,-0.166666667,-0.09469697,0.306818182,0.083333333,-1.151515152,0.026515152,-1.579545455,-2.102272727,3.818181818,0.303030303,-1.912878788,-2.931818182,9.715909091,4.321969697,-0.287878788,0.246212121,-1.90530303,-2.018939394,6.390151515,5.185606061,6.071969697,-0.458333333,-0.742424242,-1.117424242,-0.416666667,-1.215909091,4.333333333,10
2018,Group G,Panama,1,2,Tunisia,-1,0,-3.357142857,1.142857143,-0.833333333,1.666666667,-0.023809524,-1.19047619,-6.69047619,-9.761904762,-5.428571429,-12.5,2.666666667,-15.0952381,-5.547619048,-7.380952381,-7.738095238,-13.69047619,-6.880952381,-9.857142857,-4.071428571,-6.904761905,-6.333333333,-0.166666667,-1.595238095,0.404761905,-4.476190476,-0.785714286,-7.523809524,6.428571429,2.785714286,6.333333333,-6.261904762,-6.785714286,-13.76190476,-7.357142857,-11.28571429,-10.38095238,-8.357142857,-10.69047619,-15.66666667,-11.78571429,-0.071428571,3,0.023809524,1.595238095,-1.166666667,-0.913398693,28
2018,Group H,Japan,0,1,Poland,-1,0,-3.126315789,0.842105263,-11.93421053,5594.347368,0.118421053,2.6875,-2.666666667,0.888888889,2.881944444,1.979166667,-6.423611111,1.415789474,1.102631579,-2.478947368,0.605263158,0.076315789,3.702631579,4.389473684,4.689473684,1.328947368,3.984210526,6.415789474,2.255263158,9.563157895,-3.455263158,6.618421053,-2.876315789,1.268421053,7.552631579,-10.38684211,1.402631579,-5.510526316,-0.271052632,1.123684211,-0.139473684,3.342105263,-2.397368421,5.673684211,5.931578947,2.181578947,-6.242105263,-4.823684211,-3.968421053,-7.007894737,-4.789473684,-20,50
2018,Group H,Senegal,0,1,Colombia,-1,0,0.25,-1.979166667,2.729166667,1.291666667,0.041666667,4.012987013,-3.227272727,-2.292207792,0.435064935,-1.746753247,5.603896104,-0.604166667,-1.229166667,1.666666667,0.291666667,-3.541666667,4.166666667,-3.770833333,-3.625,-0.3125,1.145833333,5.770833333,5.041666667,0.5,1.479166667,-0.25,0.583333333,1.041666667,9.5,6.604166667,-1.708333333,3.604166667,-1.25,5.729166667,1.104166667,-7.6875,2.770833333,-2.4375,2.458333333,2.0625,-4.020833333,-3.270833333,-4.333333333,-0.625,-3.708333333,3,10
2018,Round of 16,Uruguay,2,1,Portugal,1,1,-5.273504274,1.401709402,1.974358974,-0.153846154,-0.675213675,-3.772727273,-7.261363636,-6.715909091,-7.568181818,3.375,2.602272727,-11.15384615,-9.760683761,1.145299145,-5.504273504,-7.717948718,-9.820512821,-12.32478632,-5.538461538,-6.230769231,-7.076923077,-7.393162393,-5.222222222,-10.1965812,-6.717948718,-8.418803419,-4.538461538,-1.974358974,-6.478632479,1.888888889,-11.82051282,2.128205128,-1.179487179,-7.478632479,-5.846153846,-5.290598291,-7.632478632,2.418803419,0.914529915,2.555555556,3.521367521,1.641025641,6.512820513,4.05982906,4.333333333,-17,18
2018,Round of 16,France,4,3,Argentina,1,1,1.030434783,-2.884782609,4.095652174,2.769565217,-0.523913043,1.505555556,-4.533333333,-1.816666667,-2.111111111,4.955555556,5.038888889,-5,-6.110869565,2.452173913,0.006521739,-6.269565217,-4.439130435,-7.743478261,-8.589130435,-0.593478261,-3.182608696,0.819565217,2.010869565,-4.323913043,2.1,-7.067391304,-2.002173913,7.7,3.245652174,2.182608696,-6.730434783,0.719565217,4.756521739,-4.604347826,-3.336956522,-2.565217391,-0.534782609,2.134782609,2.610869565,3.530434783,2.82826087,2.413043478,3.095652174,1.484782609,2.097826087,8,5
2018,Round of 16,Spain,1,1,Russia,0,0,2.571428571,-3.571428571,0.714285714,9.142857143,-1.857142857,-0.354477904,0.876004879,0.9439917,0.525478923,0.309254115,-0.096354872,-33.28571429,-47.42857143,-42,-16.14285714,-36.71428571,-52.57142857,-31.42857143,-38.42857143,-11.57142857,-34,-29.57142857,-32.14285714,-23,-5.857142857,-21.42857143,-9,11,-32.14285714,-22.14285714,-46.28571429,-40.71428571,-29.14285714,-46.14285714,-12.71428571,-31.42857143,-9.428571429,-28.42857143,-30.28571429,-32.14285714,56.71428571,58.57142857,63.42857143,53.57142857,60.14285714,-17,-58
2018,Round of 16,Croatia,1,1,Denmark,0,0,3.836898396,0.71657754,-2.120320856,-2.762032086,0.128342246,2.50877193,3.010526316,6.038596491,6.701754386,6.905263158,1.115789474,8.946524064,2.743315508,0.922459893,6.104278075,7.085561497,7.639037433,6.997326203,1.844919786,4.296791444,5.919786096,4.684491979,1.78342246,6.732620321,3.855614973,5.922459893,2.106951872,-2.735294118,3.973262032,0.061497326,4.096256684,5.334224599,7.735294118,3.86631016,2.71657754,6.187165775,7.160427807,7.28342246,7.967914439,11.14171123,-1.139037433,-1.86631016,-2.665775401,-1.331550802,-2.157754011,3.333333333,5
2018,Round of 16,Brazil,2,0,Mexico,2,1,0.791326782,17.0129011,0.174457007,210.7823238,0.005762844,-0.354477904,0.876004879,0.9439917,0.525478923,0.309254115,-0.096354872,0.127278283,0.247845974,0.362766423,0.507890483,0.796086415,-0.06343048,0.261854242,0.66968078,0.453206263,0.347178953,-0.378939691,-0.293678785,-0.206538701,0.897702617,-0.607800427,0.821834966,-0.046499603,-0.212613776,-0.010418556,0.153743475,-0.375867296,-0.271214114,0.218407042,0.63489657,0.429642513,0.757598226,-0.240257888,-0.375051052,-0.473733762,0.80184578,0.502551904,0.890084886,0.811894756,0.809770888,-0.913398693,-14
2018,Round of 16,Belgium,3,2,Japan,1,1,9.145454545,-1.157894737,13.15909091,-5592.354545,0.295454545,2.631578947,11.24561404,8.558479532,4.739766082,0.096491228,10.47953216,8.9,7.222727273,6.263636364,8.954545455,9.131818182,5.304545455,7.036363636,5.827272727,6.75,4.336363636,-2.281818182,3.85,-5.981818182,9.031818182,-4.295454545,11.57727273,-1.218181818,-1.636363636,15.60454545,7.831818182,5.209090909,0.986363636,6.804545455,7.895454545,7.363636364,9.177272727,-3.381818182,-1.527272727,2.086363636,3.4,3.259090909,3.009090909,5.85,4.11722488,21,-52
2018,Round of 16,Sweden,1,0,Switzerland,1,1,-2.905555556,1.916666667,1.744444444,-2.261111111,0.088888889,-9.882352941,-3.992156863,-2.658823529,-2.839215686,-8.764705882,-2.109803922,-3.055555556,-1.727777778,-2.794444444,-0.338888889,-0.444444444,-1.916666667,1.277777778,-3.016666667,-0.561111111,-1.388888889,-7.066666667,-9.127777778,-4.3,-1.438888889,-6.738888889,-3.872222222,-4.027777778,-1.022222222,-2.066666667,-3.333333333,-1.666666667,-8.016666667,-3.855555556,-2.444444444,-1.394444444,1.405555556,-2.772222222,-9.433333333,-7.288888889,-2.733333333,-2.377777778,-0.466666667,-1.861111111,-4.483333333,-0.666666667,10
2018,Round of 16,Colombia,1,1,England,0,0,-2.25,1.270833333,-1.895833333,-1.208333333,0.041666667,1.714285714,-4.880952381,-4.642857143,-1.833333333,-4.30952381,-3.5,-3.1875,-4.5625,-2.166666667,-4.25,-8.916666667,-2.083333333,-5.8125,-4.958333333,-5.520833333,-3.354166667,-0.8125,0.541666667,3.083333333,-4.520833333,-0.375,-3.625,-2.375,-5.666666667,-3.479166667,-4.375,-10.5625,-2.208333333,-7.479166667,-6.479166667,-2.770833333,-4.645833333,-2.270833333,-6.333333333,-5.520833333,0.395833333,-1.479166667,0.708333333,-3.708333333,0.75,-12.66666667,-2
2018,Quarter-final,Uruguay,0,2,France,-2,0,-3.515050167,2.280936455,-0.387959866,-3.023411371,-0.056856187,-3.722727273,0.563636364,-2.940909091,-3.318181818,0.1,0.077272727,-6.153846154,0.722408027,-0.72909699,-3.571906355,-1.515050167,-3.414715719,-4.725752508,-0.799331104,-4.18729097,-5.294314381,-4.484949833,-5.260869565,-4.133779264,-4.384615385,-3.090301003,-1.886287625,-5.307692308,-0.618729097,-1.782608696,-3.023411371,0.591973244,-1.802675585,-0.618729097,-1.759197324,1.719063545,-1.642140468,-1.127090301,0.431438127,-3.130434783,1.598662207,1.394648829,4.150501672,3.180602007,2.652173913,-9,12
2018,Quarter-final,Brazil,1,2,Belgium,-1,0,0.791326782,17.0129011,0.174457007,210.7823238,0.005762844,-0.354477904,0.876004879,0.9439917,0.525478923,0.309254115,-0.096354872,0.127278283,0.247845974,0.362766423,0.507890483,0.796086415,-0.06343048,0.261854242,0.66968078,0.453206263,0.347178953,-0.378939691,-0.293678785,-0.206538701,0.897702617,-0.607800427,0.821834966,-0.046499603,-0.212613776,-0.010418556,0.153743475,-0.375867296,-0.271214114,0.218407042,0.63489657,0.429642513,0.757598226,-0.240257888,-0.375051052,-0.473733762,0.80184578,0.502551904,0.890084886,0.811894756,0.809770888,-0.913398693,-3
2018,Quarter-final,Russia,2,2,Croatia,0,0,-2.453781513,0.218487395,0.81512605,0.210084034,0.092436975,-2,2.366666667,-2.933333333,-4.166666667,-9.633333333,-1.8,-5.478991597,1.957983193,-2.058823529,-5.915966387,-4.462184874,-4.840336134,-5.159663866,3.31092437,-4.134453782,-4.647058824,-2.840336134,-0.504201681,-4.823529412,-1.907563025,-4.630252101,1.529411765,-8.764705882,-0.739495798,0.672268908,1.462184874,-8.756302521,-9.092436975,0.731092437,1.361344538,-3.394957983,-2.277310924,-12.21848739,-10.77310924,-7.680672269,2.697478992,0.840336134,5.100840336,4.487394958,3.151260504,6,47
2018,Quarter-final,Sweden,0,2,England,-2,0,-5.85,2.208333333,2.216666667,1.516666667,-0.133333333,-11.88235294,-6.43977591,-4.630252101,-5.467787115,-8.00280112,-0.890756303,-7.125,-8.325,-7.766666667,-4.575,-5.291666667,-7.083333333,-3.75,-3.183333333,-5.783333333,-6.541666667,-11.525,-11.43333333,-4.966666667,-5.258333333,-7.225,-5.275,-9.75,-1.466666667,0.558333333,-6.25,-7.125,-7.808333333,-9.466666667,-4.791666667,-7.408333333,-4.858333333,-6.758333333,-9.058333333,-9.608333333,0.558333333,0.233333333,1.408333333,-0.333333333,-0.025,-6.333333333,3
2018,Semi-final,France,1,0,Belgium,1,1,0.584980237,-1.434782609,-2.213438735,-2.175889328,-0.219367589,1.818421053,-4.778947368,-1.097368421,-0.184210526,4.636842105,3.281578947,-1,-4.533596838,2.288537549,1.501976285,-4.551383399,-0.693675889,-2.679841897,-4.466403162,1.456521739,1.581027668,3.051383399,2.260869565,2.507905138,2.318181818,-1.171936759,-2.87944664,6.318181818,3.83201581,-0.171936759,-4.312252964,5.960474308,5.820158103,-2.758893281,0.367588933,-5.428853755,-0.162055336,4.616600791,4.488142292,5.494071146,-0.52173913,-0.996047431,-0.713438735,-1.565217391,-0.243083004,7.666666667,4
2018,Semi-final,Croatia,2,1,England,1,1,-1.117647059,0.81127451,0.887254902,0.81372549,-0.068627451,-1.333333333,-2.580952381,0.361904762,0.571428571,-1.438095238,-0.914285714,1.139705882,-2.904411765,-2.357843137,0.933823529,1.884803922,0.078431373,-0.661764706,-0.715686275,-0.62745098,0.105392157,-0.713235294,-2.43627451,2.656862745,-2.943627451,-0.316176471,-2.654411765,-5.735294118,1.715686275,-0.571078431,-2.426470588,-6.154411765,-0.223039216,-3.754901961,-1.43872549,-2.134803922,-1.00245098,-0.56127451,-0.899509804,-1.884803922,-0.953431373,-1.578431373,-1.821078431,-2.642156863,-1.669117647,-6.666666667,2
2018,Play-off for third place,Belgium,2,0,England,2,1,1.545454545,1.458333333,2.325757576,3.212121212,0.212121212,0.631578947,3.197994987,2.37593985,1.922305764,-4.974937343,-0.345864662,1.375,1.897727273,-3.053030303,1.329545455,3.390151515,0.621212121,2.386363636,3.893939394,0.166666667,0.09469697,-0.306818182,-0.083333333,1.151515152,-0.026515152,1.579545455,2.102272727,-3.818181818,-0.303030303,1.912878788,2.931818182,-9.715909091,-4.321969697,0.287878788,-0.246212121,1.90530303,2.018939394,-6.390151515,-5.185606061,-6.071969697,0.458333333,0.742424242,1.117424242,0.416666667,1.215909091,-4.333333333,-10
2018,Final,France,4,2,Croatia,2,1,3.248081841,-0.787723785,-0.774936061,0.222506394,0.061381074,3.783333333,1,0.916666667,1.166666667,1.1,3.85,-0.764705882,0.268542199,1.593350384,1.89769821,-3.046035806,-0.150895141,0.368286445,0.143222506,2.250639386,1.570332481,3.457800512,4.613810742,1.002557545,5.235294118,0.723785166,1.877237852,8.235294118,1.813299233,2.31202046,1.046035806,2.398976982,1.721227621,1.283887468,1.560102302,-1.388746803,2.859335038,-1.212276215,0.202046036,1.306905371,0.890025575,1.324808184,2.225063939,1.493606138,2.641943734,10,-8
